phase,a0_pre,j,j_rate,supercritical_gate,chi,loss_fraction,base_CS,target_CS,delta_CS,delta_CL,delta_CD,delta_CN
0.109375,0.2161271940996375,4.671096402938237,3.1543547085780546,0.7859174990755972,0.3486656230327412,0.2740224144675269,0.06283185307179587,0.045614516987593466,-0.017217336084202402,-0.0037816087594892585,0.01679690736494466,0.0
0.1171875,0.22058707458164223,4.865865747248698,3.0860506037160746,0.7944867261154032,0.3597918901872655,0.2858498809177532,0.06283185307179587,0.04487137535338125,-0.017960477718414615,-0.004171810055009473,0.017469251865451757,0.0
0.125,0.2248528137423857,5.055878784786798,3.002158146430709,0.8022104479622786,0.370462176713324,0.2971886287342764,0.06283185307179587,0.04415894081655532,-0.01867291225524055,-0.00456231894541886,0.018106984783010805,0.0
0.1328125,0.2289141350425951,5.240168122229946,2.9028397983307457,0.8091664281232162,0.3806438400660331,0.30800421645333675,0.06283185307179587,0.0434793773981062,-0.019352475673689667,-0.00494971950597642,0.018708783806354354,0.0
0.140625,0.23276125440352846,5.4177801551504094,2.788374090545936,0.8154225584348692,0.39030127202431436,0.3182604617944503,0.06283185307179587,0.04283495849776507,-0.019996894574030796,-0.005330553927877142,0.019273323206621524,0.0
0.1484375,0.2363849037776774,5.5877822733981795,2.6591545745827716,0.8210381237005758,0.39939457676582524,0.32791817392399875,0.06283185307179587,0.04222814654823158,-0.02060370652356429,-0.0057013227063578515,0.0197991828595812,0.0
0.15625,0.23977635347630544,5.749269968639416,2.515687739807497,0.8260648733744098,0.407877956513056,0.3369336524991706,0.06283185307179587,0.04166168732302445,-0.021170165748771418,-0.006058476786995706,0.0202847424645197,0.0
0.1640625,0.24292743320003268,5.901373780115634,2.358589913499344,0.8305479304887539,0.41569767211836695,0.3452568412869022,0.06283185307179587,0.04113872594802489,-0.02169312712377098,-0.006398399791618298,0.020728054527975052,0.0
0.171875,0.2458305517218026,6.043266015984586,2.188583169045117,0.8345265627303223,0.42278938754596507,0.35282897434759236,0.06283185307179587,0.040662954796115515,-0.022168898275680353,-0.006717377424650003,0.02112668670881134,0.0
0.1796875,0.2484787151748132,6.174167189492595,2.0064902772406015,0.838034836228304,0.42907461402634417,0.3595794738952901,0.06283185307179587,0.04023880840037334,-0.02259304467142253,-0.00701154955075812,0.021477519419666635,0.0
0.1875,0.2508655439013544,6.293352111692236,1.8132287447273328,0.8411021690424522,0.4344558177180144,0.36542173063573413,0.06283185307179587,0.039871728583250055,-0.022960124488545813,-0.00727683781969669,0.021776476939012728,0.0
0.1953125,0.2529852878219625,6.400155585436121,1.60980399225609,0.843753798380222,0.4388094998396136,0.3702471822549994,0.06283185307179587,0.03956853651610332,-0.023263316555692547,-0.007508837329177601,0.022018157487271907,0.0
0.203125,0.25483284028786507,6.4939776489180545,1.3973017336153362,0.8460111731110427,0.4419761158168898,0.373916732229309,0.06283185307179587,0.039337971891277884,-0.023493881180517984,-0.00770265319449019,0.0221953055101683,0.0
0.2109375,0.2564037503833453,6.574288321064483,1.176879623658806,0.8478922810860106,0.44374490030847413,0.37624787574283647,0.06283185307179587,0.03919150182454666,-0.02364035124724921,-0.00785264908751376,0.022298029271702165,0.0
0.21875,0.25769423364838767,6.640631805562981,0.9497582507925131,0.8494119190342279,0.4438301488239977,0.3769946184378388,0.06283185307179587,0.039144582597251835,-0.023687270474544032,-0.007952048568720664,0.022312590752642622,0.0
0.2265625,0.25870118119577373,6.692630115208853,0.7172115555129608,0.8505819113284743,0.44183246390847086,0.37581470163823627,0.06283185307179587,0.039218718956241405,-0.023613134115554463,-0.007992277242447192,0.022219442100084842,0.0
0.234375,0.25942216720066363,6.729986083508908,0.4805567620343112,0.8514112826398869,0.43717193290985434,0.37221311613293767,0.06283185307179587,0.03944501324753584,-0.023386839824260028,-0.007961819981639934,0.02198985446849419,0.0
0.2421875,0.2598554547446207,6.75248573605336,0.2411439146664236,0.8519063883895781,0.4289648977708458,0.36543793680586584,0.06283185307179587,0.03987071031954949,-0.02296114275224638,-0.007844100510955748,0.021579716487087133,0.0
0.25,0.26,6.760000000000001,0.0003451143637605014,0.8520710059171598,0.41577608001840877,0.3542707427375791,0.06283185307179587,0.040572365816472306,-0.022259487255323562,-0.007613193021421661,0.020917075916305525,0.0
0.2578125,0.2598554547446207,6.75248573605336,0.24045644629250518,0.8519063883895781,0.40821491948989197,0.34776089774937624,0.06283185307179587,0.04098139144029123,-0.021850461631504635,-0.007464664067363808,0.020535858001828503,0.0
0.265625,0.25942216720066363,6.729986083508908,0.47987754949372885,0.8514112826398869,0.4045797278453489,0.34446374501490484,0.06283185307179587,0.04118855765645881,-0.021643295415337056,-0.007368247407570334,0.020350458633072208,0.0
0.2734375,0.25870118119577373,6.692630115208853,0.7165460188456834,0.8505819113284743,0.4037829302492746,0.34345045657323997,0.06283185307179587,0.04125222444694485,-0.021579628624851015,-0.007304001828594575,0.02030595796495148,0.0
0.28125,0.25769423364838767,6.640631805562981,0.9491116851005259,0.8494119190342279,0.4050925014055531,0.3440903990052665,0.06283185307179587,0.041212015678081346,-0.021619837393714522,-0.007257991045756844,0.02036514018882193,0.0
0.2890625,0.2564037503833453,6.574288321064483,1.176257150796971,0.8478922810860106,0.4079920060686903,0.3459332726904393,0.06283185307179587,0.04109622450946469,-0.021735628562331175,-0.007219954644979672,0.020501458580405033,0.0
0.296875,0.25483284028786507,6.4939776489180545,1.396708255526292,0.8460111731110427,0.4121035317593205,0.3486441923469066,0.06283185307179587,0.0409258924039201,-0.02190596066787577,-0.007182041001242076,0.0206951540182478,0.0
0.3046875,0.2529852878219625,6.400155585436121,1.6092441463949854,0.843753798380222,0.41714230767840854,0.3519654065687485,0.06283185307179587,0.040717214359913365,-0.022114638711882503,-0.007138071834405984,0.020930962133737477,0.0
0.3125,0.2508655439013544,6.293352111692236,1.8127068619977535,0.8411021690424522,0.42288851139171924,0.3556924441947088,0.06283185307179587,0.040483037679405975,-0.022348815392389892,-0.007083093349685162,0.021196682241397338,0.0
0.3203125,0.24847871517481324,6.174167189492595,2.0060103428403124,0.838034836228304,0.4291689669473634,0.3596585449300041,0.06283185307179587,0.04023384022073796,-0.022598012851057905,-0.007013091380918558,0.02148224229682423,0.0
0.328125,0.24583055172180263,6.043266015984586,2.1881487865950646,0.8345265627303223,0.4358448179232372,0.3637240777853023,0.06283185307179587,0.0399783952577153,-0.022853457814080567,-0.0069248051791506865,0.021779063508121005,0.0
0.3359375,0.24292743320003268,5.901373780115634,2.358204272790786,0.8305479304887539,0.4428029579954881,0.3677690803774512,0.06283185307179587,0.03972424024917037,-0.023107612822625495,-0.006815603127456425,0.022079613320195902,0.0
0.34375,0.23977635347630546,5.749269968639418,2.515353588477545,0.8260648733744098,0.4499499058456803,0.3716878119972395,0.06283185307179587,0.039478019079808024,-0.023353833991987843,-0.006683398836214626,0.022377080732781295,0.0
0.3515625,0.2363849037776774,5.5877822733981795,2.6588741939800116,0.8210381237005758,0.4572073160547502,0.37538463691576823,0.06283185307179587,0.039245740719694874,-0.023586112352100994,-0.0065265945112325426,0.022665133133777975,0.0
0.359375,0.23276125440352846,5.4177801551504094,2.7881492760165756,0.8154225584348692,0.46450861119803444,0.3787708001581292,0.06283185307179587,0.039032981808373744,-0.023798871263422124,-0.006344043382467347,0.022937728461517534,0.0
0.3671875,0.22891413504259508,5.240168122229946,2.9026718441089656,0.8091664281232162,0.47179639710708454,0.38176180544854205,0.06283185307179587,0.03884505140342955,-0.023986801668366316,-0.006135025931866436,0.023188965287240987,0.0
0.375,0.22485281374238572,5.0558787847868,3.0020478352717888,0.8022104479622787,0.47902043285722573,0.3842751960254797,0.06283185307179587,0.03868713041598737,-0.024144722655808498,-0.005899236503591658,0.023412958821998637,0.0
0.3828125,0.22058707458164223,4.865865747248698,3.0859982013692786,0.7944867261154032,0.4861359966385076,0.3862285964161765,0.06283185307179587,0.038564394649648726,-0.024267458422147142,-0.0056367780769683365,0.023603734263494186,0.0
0.390625,0.2161271940996375,4.671096402938237,3.1543599631462413,0.7859174990755972,0.49310253364108947,0.3875379100270456,0.06283185307179587,0.0384821280492257,-0.02434972502257017,-0.005348163791783926,0.02375513108216899,0.0
0.3984375,0.21148391653909204,4.472544695471365,3.2070862247212375,0.7764136374058953,0.4998825013706847,0.38811559116477073,0.06283185307179587,0.038445831272857806,-0.024386021798938062,-0.0050343243893053915,0.023860713256764293,0.0
0.40625,0.20666842796235227,4.271183911642998,3.2442451521458295,0.7658728772427573,0.5064403466968308,0.38786892547652135,0.06283185307179587,0.03846132973513974,-0.024370523336656125,-0.0046966211623989534,0.023913681384500528,0.0
0.4140625,0.20169232930318662,4.067979569974507,3.2660179294168614,0.7541777231673101,0.5127415605643629,0.3866982627196847,0.06283185307179587,0.03853488464547392,-0.024296968426321945,-0.0043368643510370815,0.023906783186166833,0.0
0.421875,0.19656760841911974,3.863882467961239,3.27269571497051,0.7411929559732064,0.5187517624596896,0.3844951522338079,0.06283185307179587,0.03867331015982346,-0.024158542911972405,-0.003957337210415179,0.02383221932243566,0.0
0.4296875,0.19130661121163386,3.6598219493279234,3.264675631093432,0.7267626639094734,0.5244357682950322,0.381140336015509,0.06283185307179587,0.0388840994795345,-0.023947753592261367,-0.0035608262388800477,0.02368154172794015,0.0
0.4375,0.1859220118838108,3.4566994502923882,3.2424558277863227,0.71070669742045,0.5297565925114744,0.3765015583005411,0.06283185307179587,0.03917556247935408,-0.023656290592441787,-0.0031506582921493977,0.0234455419412766,0.0
0.4453125,0.18042678240706644,3.25538238097669,3.206629671292479,0.692816424318185,0.5346743273658079,0.3704311556603097,0.06283185307179587,0.039556977126131744,-0.023274875945664124,-0.002730745528877587,0.023114127263268443,0.0
0.453125,0.1748341612705355,3.056698394717161,3.157879115703114,0.6728496335365365,0.5391448281838306,0.36276340006660934,0.06283185307179587,0.04003875641898556,-0.022793096652810305,-0.0023056393178891685,0.022676183152377207,0.0
0.4609375,0.1691576215883917,2.861430094144152,3.0969673236759903,0.650524399653699,0.5431181102783019,0.35331158262984386,0.06283185307179587,0.040632631623433856,-0.022199221448362012,-0.00188059435804024,0.022119421280266876,0.0
0.46875,0.16341083864193545,2.6703102185660663,3.024730609289975,0.6255116753674442,0.5465363268193802,0.3418648534379596,0.06283185307179587,0.04135185083017096,-0.021480002241624906,-0.0014616442555838878,0.021430214473269503,0.0
0.4765625,0.15760765693464343,2.4840173524428257,2.942069782333089,0.5974263227200959,0.5493311396338265,0.3281848827070765,0.06283185307179587,0.042211388741160275,-0.020620464330635593,-0.0010556895556803087,0.020593422949404073,0.0
0.484375,0.1517620568395473,2.303172189616998,2.849940978833935,0.5658162231603303,0.5514202035529442,0.3120024969486274,0.06283185307179587,0.04322815802548627,-0.0196036950463096,-0.0006705985234715245,0.01959222185177121,0.0
0.4921875,0.14588812091929018,2.1283343825361434,2.749346067333896,0.530149017839767,0.552702336145072,0.2930146006650547,0.06283185307179587,0.04442120273491821,-0.01841065033687766,-0.0003153194298295116,0.01840794989899596,0.0
0.5,0.14000000000000004,1.960000000000001,2.6413227242205757,0.4897959183673472,0.5530506954780139,0.2708819732953539,0.06283185307179587,0.04581183672590406,-0.017020016345891807,-7.275757033612866e-19,0.017020016345891807,0.0
0.5078125,0.13411187908070987,1.7985996110558946,2.5269342743694203,0.44401188910914136,0.5523028568252077,0.2452290348193361,0.06283185307179587,0.04742365838708903,-0.01540819468470684,0.00026389633575039814,0.015405934641098722,0.0
0.515625,0.12823794316045276,1.6444970066023508,2.4072593953322023,0.39191132851857724,0.5502459006720449,0.21564760194428223,0.06283185307179587,0.04928231463114761,-0.01354953844064826,0.00046349937858933705,0.013541608482032412,0.0
0.5234375,0.12239234306535662,1.497988564102795,2.283381784360987,0.33243816143620575,0.5465931524160937,0.181708422642826,0.06283185307179587,0.051414776158394036,-0.011417076913401832,0.0005845110304315616,0.011402104722455278,0.0
0.53125,0.1165891613580646,1.359303254617682,2.1563798876462688,0.26432898869115096,0.5409462701937005,0.14298778053655092,0.06283185307179587,0.05384766585406111,-0.008984187217734758,0.0006113447051902546,0.008963363075026274,0.0
0.5390625,0.11084237841160835,1.2286032851942177,2.0273167902822387,0.18606761673934485,0.53273007536471,0.09912381548848315,0.06283185307179587,0.05660372006110769,-0.006228133010688176,0.0005276127285936223,0.006205744565114629,0.0
0.546875,0.10516583872946456,1.1059853635671746,1.8972303636613201,0.09582890249590298,0.5210728514215696,0.04993383947213973,0.06283185307179587,0.05969441740677175,-0.00313743566502412,0.00031736780380543214,0.003121342696544719,0.0
0.5546875,0.09957321759293361,0.9914825661809702,1.7671237642525597,0.0,0.5050411251811393,0.0,0.06229668692152984,0.06229668692152984,0.0,-0.0,-0.0,0.0
0.5625,0.09407798811618925,0.8850667847989846,1.6379563740780192,0.0,0.48950264330288784,0.0,0.05561038618121657,0.05561038618121657,0.0,-0.0,-0.0,0.0
0.5703125,0.08869338878836619,0.7866517214764281,1.5106352686854683,0.0,0.4744422302531781,0.0,0.04942678538248221,0.04942678538248221,0.0,-0.0,-0.0,0.0
0.578125,0.0834323915808803,0.6960963964905345,1.386007293080997,0.0,0.4598451774004582,0.0,0.043737026508099824,0.043737026508099824,0.0,-0.0,-0.0,0.0
0.5859375,0.07830767069681344,0.6132091289960574,1.264851819980299,0.0,0.4456972286501944,0.0,0.038529065895364194,0.038529065895364194,0.0,-0.0,-0.0,0.0
0.59375,0.07333157203764779,0.5377519457512726,1.1478742579190175,0.0,0.43198456652177064,0.0,0.0337879512445163,0.0337879512445163,0.0,-0.0,-0.0,0.0
0.6015625,0.06851608346090803,0.4694453692822113,1.0357003692991933,0.0,0.4186937986537572,0.0,0.02949612246797486,0.02949612246797486,0.0,-0.0,-0.0,0.0
0.609375,0.06387280590036258,0.4079735333585392,0.9288714504156408,0.0,0.40581194472436827,0.0,0.02563373310516515,0.02563373310516515,0.0,-0.0,-0.0,0.0
0.6171875,0.0594129254183578,0.3529895706767346,0.8278404169739333,0.0,0.39332642377433485,0.0,0.02217898884063689,0.02217898884063689,0.0,-0.0,-0.0,0.0
0.625,0.05514718625761432,0.30412121521320046,0.7329688296703822,0.0,0.38122504191981177,0.0,0.019108499510291827,0.019108499510291827,0.0,-0.0,-0.0,0.0
0.6328125,0.051085864957404956,0.2609765598446215,0.644524885137622,0.0,0.36949598044331905,0.0,0.01639764086334,0.01639764086334,0.0,-0.0,-0.0,0.0
0.640625,0.04723874559647162,0.2231499085528167,0.5626823880546832,0.0,0.3581277842510861,0.0,0.014020922267175263,0.014020922267175263,0.0,-0.0,-0.0,0.0
0.6484375,0.04361509622232261,0.190227661848246,0.4875207105752586,0.0,0.3471093506855265,0.0,0.01195235649944026,0.01195235649944026,0.0,-0.0,-0.0,0.0
0.65625,0.04022364652369459,0.1617941739663128,0.41902573552983124,0.0,0.33642991868191646,0.0,0.010165827766523944,0.010165827766523944,0.0,-0.0,-0.0,0.0
0.6640625,0.03707256679996737,0.1374375209138043,0.3570917702047385,0.0,0.3260790582586873,0.0,0.008635454120608023,0.008635454120608023,0.0,-0.0,-0.0,0.0
0.671875,0.03416944827819743,0.11675511956364092,0.30152440798385305,0.0,0.31604666033106776,0.0,0.0073359405178026445,0.0073359405178026445,0.0,-0.0,-0.0,0.0
0.6796875,0.031521284825186846,0.09935913970305546,0.25204430585274373,0.0,0.3063229268381273,0.0,0.006242918867162419,0.006242918867162419,0.0,-0.0,-0.0,0.0
0.6875,0.029134456098645636,0.08488165321639098,0.20829183679526386,0.0,0.29689836117357865,0.0,0.005333271563383407,0.005333271563383407,0.0,-0.0,-0.0,0.0
0.6953125,0.027014712178037525,0.0729794674062209,0.16983256755076614,0.0,0.2877637589109935,0.0,0.004585435173325587,0.004585435173325587,0.0,-0.0,-0.0,0.0
0.703125,0.025167159712134957,0.0633385927976109,0.13616350412527944,0.0,0.2789101988143731,0.0,0.003979681156433795,0.003979681156433795,0.0,-0.0,-0.0,0.0
0.7109375,0.02359624961665474,0.0556782995971479,0.10672003994223178,0.0,0.2703290341252951,0.0,0.003498370739575428,0.003498370739575428,0.0,-0.0,-0.0,0.0
0.71875,0.022305766351612383,0.04975472125327232,0.08088353464930997,0.0,0.26201188411812576,0.0,0.0031261813354137654,0.0031261813354137654,0.0,-0.0,-0.0,0.0
0.7265625,0.021298818804226308,0.045363968245526416,0.057989445434897036,0.0,0.2539506259150521,0.0,0.0028503021875565288,0.0028503021875565288,0.0,-0.0,-0.0,0.0
0.734375,0.020577832799336393,0.04234472027174446,0.037335927308799643,0.0,0.24613738655293801,0.0,0.002660597242480544,0.002660597242480544,0.0,-0.0,-0.0,0.0
0.7421875,0.02014454525537933,0.040580270354602585,0.018192814221149434,0.0,0.23856453529425833,0.0,0.0025497335845341427,0.0025497335845341427,0.0,-0.0,-0.0,0.0
0.75,0.020000000000000018,0.04000000000000007,0.000189110826674721,0.0,0.23122467617459996,0.0,0.0025132741228718392,0.0025132741228718392,0.0,-0.0,-0.0,0.0
0.7578125,0.02014454525537933,0.040580270354602585,0.018568651347280474,0.0,0.22411064077945278,0.0,0.0025497335845341427,0.0025497335845341427,0.0,-0.0,-0.0,0.0
0.765625,0.020577832799336393,0.04234472027174446,0.037704635174584944,0.0,0.2172154812432351,0.0,0.002660597242480544,0.002660597242480544,0.0,-0.0,-0.0,0.0
0.7734375,0.021298818804226308,0.045363968245526416,0.05834635203363192,0.0,0.2105324634637164,0.0,0.0028503021875565288,0.0028503021875565288,0.0,-0.0,-0.0,0.0
0.78125,0.02230576635161237,0.04975472125327226,0.08122408839564454,0.0,0.20405506052521058,0.0,0.003126181335413761,0.003126181335413761,0.0,-0.0,-0.0,0.0
0.7890625,0.02359624961665474,0.0556782995971479,0.10703985619104867,0.0,0.19777694632411602,0.0,0.003498370739575428,0.003498370739575428,0.0,-0.0,-0.0,0.0
0.796875,0.025167159712134943,0.06333859279761081,0.13645841006010467,0.0,0.19169198939057727,0.0,0.00397968115643379,0.00397968115643379,0.0,-0.0,-0.0,0.0
0.8046875,0.02701471217803751,0.07297946740622081,0.17009864500293692,0.0,0.18579424690023424,0.0,0.004585435173325582,0.004585435173325582,0.0,-0.0,-0.0,0.0
0.8125,0.029134456098645622,0.0848816532163909,0.20852546257520221,0.0,0.1800779588702105,0.0,0.005333271563383403,0.005333271563383403,0.0,-0.0,-0.0,0.0
0.8203125,0.03152128482518682,0.09935913970305528,0.2522421891985843,0.0,0.17453754253367218,0.0,0.006242918867162408,0.006242918867162408,0.0,-0.0,-0.0,0.0
0.828125,0.034169448278197415,0.1167551195636408,0.3016836247607375,0.0,0.16916758688746358,0.0,0.007335940517802639,0.007335940517802639,0.0,-0.0,-0.0,0.0
0.8359375,0.037072566799967344,0.1374375209138041,0.35720979351923454,0.0,0.1639628474074943,0.0,0.00863545412060801,0.00863545412060801,0.0,-0.0,-0.0,0.0
0.84375,0.04022364652369456,0.16179417396631257,0.4191004624588971,0.0,0.15891824092671697,0.0,0.01016582776652393,0.01016582776652393,0.0,-0.0,-0.0,0.0
0.8515625,0.04361509622232258,0.19022766184824574,0.4875504847463288,0.0,0.1540288406706928,0.0,0.011952356499440245,0.011952356499440245,0.0,-0.0,-0.0,0.0
0.859375,0.04723874559647159,0.22314990855281644,0.5626660178542311,0.0,0.14928987144589706,0.0,0.014020922267175245,0.014020922267175245,0.0,-0.0,-0.0,0.0
0.8671875,0.05108586495740493,0.26097655984462126,0.6444616573667505,0.0,0.1446967049760644,0.0,0.016397640863339984,0.016397640863339984,0.0,-0.0,-0.0,0.0
0.875,0.05514718625761429,0.30412121521320024,0.7328585185114569,0.0,0.14024485538202022,0.0,0.019108499510291806,0.019108499510291806,0.0,-0.0,-0.0,0.0
0.8828125,0.05941292541835777,0.3529895706767342,0.8276832881761824,0.0,0.13592997480058258,0.0,0.02217898884063687,0.02217898884063687,0.0,-0.0,-0.0,0.0
0.890625,0.0638728059003625,0.4079735333585382,0.9286682606550247,0.0,0.1317478491382566,0.0,0.025633733105165084,0.025633733105165084,0.0,-0.0,-0.0,0.0
0.8984375,0.06851608346090803,0.4694453692822113,1.0354523607137223,0.0,0.12769439395557386,0.0,0.02949612246797486,0.02949612246797486,0.0,-0.0,-0.0,0.0
0.90625,0.07333157203764776,0.5377519457512722,1.1475831478680765,0.0,0.12376565047805738,0.0,0.03378795124451628,0.03378795124451628,0.0,-0.0,-0.0,0.0
0.9140625,0.07830767069681338,0.6132091289960565,1.2645197861223383,0.0,0.11995778172991624,0.0,0.03852906589536414,0.03852906589536414,0.0,-0.0,-0.0,0.0
0.921875,0.08343239158088026,0.6960963964905338,1.3856369539091817,0.0,0.11626706878669402,0.0,0.04373702650809978,0.04373702650809978,0.0,-0.0,-0.0,0.0
0.9296875,0.0886933887883661,0.7866517214764266,1.510229659705609,0.0,0.11268990714321103,0.0,0.04942678538248212,0.04942678538248212,0.0,-0.0,-0.0,0.0
0.9375,0.09407798811618917,0.885066784798983,1.6375189198542106,0.0,0.10922280319325331,0.0,0.05561038618121647,0.05561038618121647,0.0,-0.0,-0.0,0.0
0.9453125,0.09957321759293361,0.9914825661809702,1.766658246587241,0.0,0.10586237081757008,0.0,0.06229668692152984,0.06229668692152984,0.0,-0.0,-0.0,0.0
0.953125,0.10516583872946451,1.1059853635671735,1.8967408862129833,0.09582890249590208,0.10733745213344645,0.010286030234654596,0.06283185307179587,0.0621855627314,-0.000646290340395865,6.537560219598137e-05,0.000642975298690794,0.0
0.9609375,0.11084237841160831,1.2286032851942172,2.026807739959424,0.18606761673934455,0.11246046162003864,0.02092525007104712,0.06283185307179587,0.061517080833841255,-0.0013147722379546131,0.00011138017873990917,0.0013100459890706309,0.0
0.96875,0.11658916135806457,1.3593032546176815,2.1558558931467946,0.26432898869115073,0.12016870909810154,0.03176407334822227,0.06283185307179587,0.06083605748221862,-0.0019957955895772497,0.00013580739545605248,0.0019911696026997413,0.0
0.9765625,0.12239234306535653,1.4979885641027921,2.2828476722549382,0.33243816143620447,0.12974627933663863,0.04313261455586035,0.06283185307179587,0.06012175097141965,-0.00271010210037622,0.00013874694751387625,0.0027065481113438907,0.0
0.984375,0.12823794316045276,1.6444970066023508,2.4067201441085206,0.39191132851857724,0.14068830057697046,0.05513733878614141,0.06283185307179587,0.0593674719024152,-0.0034643811693806648,0.00011850872457672533,0.00346235361697192,0.0
0.9921875,0.13411187908070984,1.7985996110558935,2.5263949668885584,0.44401188910914097,0.15262588269075522,0.06776770650047237,0.06283185307179587,0.0585738824939456,-0.0042579705778502674,7.292631331709311e-05,0.004257346027123531,0.0
